gene,combined_coef,combined_se,pval,i2,n_samples,mean_expr,pct_expr,n_positive_samples,n_negative_samples,sign_consistency,median_dispersion,fdr,median_coef,fisher_stat,fisher_pval,fisher_fdr,perm_pval,gradient_score,decay_pattern,cell_type
PTK6,0.000231077204223555,0.0015114835850536,0.878492076646252,0.837044390475291,5,0.0938800392271197,0.0787192875506905,2,3,0.6,0.298801106954494,0.950450472002942,-0.00110440899613389,,1,1,,-0.00110440899613389,not_significant,endothelial
PTPRC,-0.00020097638325283,0.000786159597464888,0.798226330172245,0.521488774941904,5,0.0937740199846272,0.0750351188740756,1,4,0.8,0.353258321662972,0.917135754655791,-0.000532187762328163,,1,1,,-0.000532187762328163,not_significant,endothelial
PTPRCAP,0.000441555009391078,0.000847754553421097,0.602469583934487,0.5569521519559,5,0.0734713350473111,0.0621272761006123,4,1,0.8,0.302699766361727,0.836652521363867,0.000598367369825944,,1,1,,0.000598367369825944,not_significant,endothelial
PTTG1,-0.000209179542570106,0.000368782811628538,0.570567381190507,0,5,0.0582575737496356,0.0505976834795516,1,4,0.8,0.256685825992167,0.828638054743288,-0.000887398399566946,,1,1,,-0.000887398399566946,not_significant,endothelial
QRFPR,-0.000464514035009572,0.000306439152344645,0.129558733434988,0,5,0.0832781149778685,0.0723846378117628,0,5,1,0.25000213687822,0.423403283493724,-0.000191244763930172,8.42079164781163,0.587806335708994,1,,-0.000191244763930172,not_significant,endothelial
RAC1,9.09675707306937e-05,0.000185552678679047,0.623955592594311,0.222477877677419,5,0.569720904344139,0.352010389885764,3,2,0.6,0.888696223198095,0.843216468103261,0.000175939029232174,,1,1,,0.000175939029232174,not_significant,endothelial
RAC2,-0.00064926932927506,0.000308019206992236,0.0350408640992554,0.148406702516219,5,0.0824299610379284,0.0697076519388269,2,3,0.6,0.400012465365405,0.200746155171035,-0.000450597912138158,,1,1,,-0.000450597912138158,not_significant,endothelial
RAD51,2.96277223943623e-05,0.00161007411257598,0.98531858375797,0.64422408517287,5,0.0239868536139309,0.0219724880065732,3,2,0.6,0.156479989946078,0.989296604874615,0.000843885013712526,,1,1,,0.000843885013712526,not_significant,endothelial
RAMP1,-0.00112545249129119,0.000123999937557852,1.12396211309784e-19,0.451368621597002,5,0.475999893980758,0.289432532004559,2,3,0.6,0.5612235836325,1.06888796955604e-16,-0.00111475617524467,,1,1,,-0.00111475617524467,not_significant,endothelial
RAMP2,0.00121371740961609,0.000390927699800371,0.00190465221573195,0.709081664023138,5,0.553897532402131,0.323014127064062,5,0,1,0.853358360194577,0.0360298287122068,0.00123036310905329,58.0611221675978,8.41864293629634e-09,3.48092584018166e-07,,0.00123036310905329,linear,endothelial
RAMP3,0.000467675052538125,0.000552610029149452,0.397384212044626,0.708529646593486,5,0.306819687773331,0.195976569747409,4,1,0.8,0.689764197877729,0.733317871757811,0.000783282018254805,,1,1,,0.000783282018254805,not_significant,endothelial
RARA,0.000488003385799173,0.000154349986268854,0.00156868394353779,0,5,0.342786715788916,0.240928728564234,5,0,1,0.754544006874777,0.031740817666052,0.000512421929477622,17.9344801968709,0.0560789762829924,0.84652549912898,,0.000512421929477622,not_significant,endothelial
RARB,-0.000283254247786509,0.000328487811801791,0.388523779736606,0,5,0.0729147340242254,0.0627103819343211,2,3,0.6,0.342095254704998,0.728769456665704,-0.000280106696504823,,1,1,,-0.000280106696504823,not_significant,endothelial
RARG,-1.99699983710681e-05,0.000308054747520684,0.948312433212764,0,5,0.0843118025921705,0.0723316281905166,1,4,0.8,0.411639834585832,0.974967701605771,-0.000281794354585634,,1,1,,-0.000281794354585634,not_significant,endothelial
RARRES1,0.000740988793170158,0.000461539911751164,0.108390261980455,0.197619771480378,5,0.0817938455829733,0.0675077526571073,4,1,0.8,0.295221666339889,0.395131567262821,0.000481028520503679,,1,1,,0.000481028520503679,not_significant,endothelial
RARRES2,-0.000475107801554283,0.000607474237179878,0.434153677931353,0.774341484405673,5,0.220254976278195,0.166397201091998,2,3,0.6,0.572463574645578,0.761772198485925,-0.000281913913179622,,1,1,,-0.000281913913179622,not_significant,endothelial
RB1,-0.000683857031279712,0.000465602852148451,0.141898953976899,0.462379031720629,5,0.153436348697289,0.123432903071908,1,4,0.8,0.588393238791233,0.451324097765991,-0.000501558922276198,,1,1,,-0.000501558922276198,not_significant,endothelial
RBPJ,-0.000181738799215225,0.000460109498598658,0.692850030070128,0.13169280046974,5,0.128018235309709,0.105754194386281,2,3,0.6,0.51340902312051,0.879363507922624,-0.000674965775126239,,1,1,,-0.000674965775126239,not_significant,endothelial
REG1A,-0.000893231031276691,0.000750515656758091,0.233984916161201,0.501426585660398,5,0.0591057276895757,0.0505976834795516,2,3,0.6,0.308656206048085,0.574648373455484,-7.59719288645073e-05,,1,1,,-7.59719288645073e-05,not_significant,endothelial
RELA,-0.000398256080205918,0.000397227816045711,0.316059398149366,0.21308375774925,5,0.165496037530812,0.134326380238013,2,3,0.6,0.562738082572857,0.648292439576819,-0.000588856591669858,,1,1,,-0.000588856591669858,not_significant,endothelial
RELT,-0.000903187922414316,0.000577911245163431,0.118088152052598,0.412719791207385,5,0.117018738901111,0.0950727557051605,2,3,0.6,0.387813539903495,0.406860369425756,-0.0010501640271486,,1,1,,-0.0010501640271486,not_significant,endothelial
RGCC,-0.000287111873522465,0.000559751354547276,0.608002022813724,0.963838488106289,5,1.15049431471812,0.453020223170505,2,3,0.6,1.70958296776021,0.836652521363867,-0.000188930744201819,,1,1,,-0.000188930744201819,not_significant,endothelial
RGS1,1.98461033084995e-05,0.000365966118560838,0.956752440262435,0,5,0.0888706300193485,0.0702112433406663,2,3,0.6,0.477451592116442,0.975210686698366,-0.000519634315516689,,1,1,,-0.000519634315516689,not_significant,endothelial
RGS2,0.000228110747320938,0.000504447410447888,0.65112543894362,0.449783514979972,5,0.187654059211747,0.13090725966763,4,1,0.8,0.506798073175049,0.863626628222291,0.000438965474438222,,1,1,,0.000438965474438222,not_significant,endothelial
RGS5,0.000843807482093309,0.000898022002528862,0.347407915056469,0.898121405143436,5,0.49203530440775,0.271515280023324,3,2,0.6,1.02349915213906,0.687618153881336,0.000331832389827821,,1,1,,0.000331832389827821,not_significant,endothelial
